"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-MMU-9762114","R-MMU-9762114","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2","2/362","51/8691",0.0392156862745098,0.941501462463438,-0.0873455870591739,0.633479423405547,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-5610787","R-MMU-5610787","Hedgehog 'off' state","4/362","104/8691",0.0384615384615385,0.923395665108372,-0.163838901272667,0.635005207502487,0.999995394288411,0.96529769834624,"432530/16912/16913/22153",4
"R-MMU-69206","R-MMU-69206","G1/S Transition","4/362","104/8691",0.0384615384615385,0.923395665108372,-0.163838901272667,0.635005207502487,0.999995394288411,0.96529769834624,"23797/20459/16912/16913",4
"R-MMU-114508","R-MMU-114508","Effects of PIP2 hydrolysis","1/362","24/8691",0.0416666666666667,1.0003453038674,0.000353134710449433,0.640288639254824,0.999995394288411,0.96529769834624,"18761",1
"R-MMU-1483191","R-MMU-1483191","Synthesis of PC","1/362","24/8691",0.0416666666666667,1.0003453038674,0.000353134710449433,0.640288639254824,0.999995394288411,0.96529769834624,"242259",1
"R-MMU-1489509","R-MMU-1489509","DAG and IP3 signaling","1/362","24/8691",0.0416666666666667,1.0003453038674,0.000353134710449433,0.640288639254824,0.999995394288411,0.96529769834624,"432530",1
"R-MMU-210500","R-MMU-210500","Glutamate Neurotransmitter Release Cycle","1/362","24/8691",0.0416666666666667,1.0003453038674,0.000353134710449433,0.640288639254824,0.999995394288411,0.96529769834624,"242607",1
"R-MMU-210991","R-MMU-210991","Basigin interactions","1/362","24/8691",0.0416666666666667,1.0003453038674,0.000353134710449433,0.640288639254824,0.999995394288411,0.96529769834624,"50934",1
"R-MMU-8979227","R-MMU-8979227","Triglyceride metabolism","1/362","24/8691",0.0416666666666667,1.0003453038674,0.000353134710449433,0.640288639254824,0.999995394288411,0.96529769834624,"16204",1
"R-MMU-1638091","R-MMU-1638091","Heparan sulfate/heparin (HS-GAG) metabolism","2/362","52/8691",0.0384615384615385,0.923395665108372,-0.115502404000922,0.644052294156438,0.999995394288411,0.96529769834624,"15476/244757",2
"R-MMU-349425","R-MMU-349425","Autodegradation of the E3 ubiquitin ligase COP1","2/362","52/8691",0.0384615384615385,0.923395665108372,-0.115502404000922,0.644052294156438,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-5578775","R-MMU-5578775","Ion homeostasis","2/362","52/8691",0.0384615384615385,0.923395665108372,-0.115502404000922,0.644052294156438,0.999995394288411,0.96529769834624,"12372/20928",2
"R-MMU-69601","R-MMU-69601","Ubiquitin Mediated Degradation of Phosphorylated Cdc25A","2/362","52/8691",0.0384615384615385,0.923395665108372,-0.115502404000922,0.644052294156438,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-69610","R-MMU-69610","p53-Independent DNA Damage Response","2/362","52/8691",0.0384615384615385,0.923395665108372,-0.115502404000922,0.644052294156438,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-69613","R-MMU-69613","p53-Independent G1/S DNA damage checkpoint","2/362","52/8691",0.0384615384615385,0.923395665108372,-0.115502404000922,0.644052294156438,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-8939902","R-MMU-8939902","Regulation of RUNX2 expression and activity","2/362","52/8691",0.0384615384615385,0.923395665108372,-0.115502404000922,0.644052294156438,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-3371556","R-MMU-3371556","Cellular response to heat stress","3/362","80/8691",0.0375,0.900310773480663,-0.186738629735559,0.653821864941196,0.999995394288411,0.96529769834624,"15511/193740/73442",3
"R-MMU-8941858","R-MMU-8941858","Regulation of RUNX3 expression and activity","2/362","53/8691",0.0377358490566038,0.905973105389346,-0.143136756055946,0.654383249857158,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-111996","R-MMU-111996","Ca-dependent events","1/362","25/8691",0.04,0.960331491712707,-0.0414070483829257,0.655312928234835,0.999995394288411,0.96529769834624,"432530",1
"R-MMU-1614635","R-MMU-1614635","Sulfur amino acid metabolism","1/362","25/8691",0.04,0.960331491712707,-0.0414070483829257,0.655312928234835,0.999995394288411,0.96529769834624,"11720",1
"R-MMU-392451","R-MMU-392451","G beta:gamma signalling through PI3Kgamma","1/362","25/8691",0.04,0.960331491712707,-0.0414070483829257,0.655312928234835,0.999995394288411,0.96529769834624,"23797",1
"R-MMU-5223345","R-MMU-5223345","Miscellaneous transport and binding events","1/362","25/8691",0.04,0.960331491712707,-0.0414070483829257,0.655312928234835,0.999995394288411,0.96529769834624,"12994",1
"R-MMU-5632684","R-MMU-5632684","Hedgehog 'on' state","3/362","81/8691",0.037037037037037,0.889195825659914,-0.20886458051751,0.66212293514117,0.999995394288411,0.96529769834624,"20423/16912/16913",3
"R-MMU-8854050","R-MMU-8854050","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","2/362","54/8691",0.037037037037037,0.889195825659914,-0.170270450268952,0.664474041703561,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-936837","R-MMU-936837","Ion transport by P-type ATPases","2/362","54/8691",0.037037037037037,0.889195825659914,-0.170270450268952,0.664474041703561,0.999995394288411,0.96529769834624,"11944/192113",2
"R-MMU-2142691","R-MMU-2142691","Synthesis of Leukotrienes (LT) and Eoxins (EX)","1/362","26/8691",0.0384615384615385,0.923395665108372,-0.0815499086937053,0.669711349649443,0.999995394288411,0.96529769834624,"631304",1
"R-MMU-4090294","R-MMU-4090294","SUMOylation of intracellular receptors","1/362","26/8691",0.0384615384615385,0.923395665108372,-0.0815499086937053,0.669711349649443,0.999995394288411,0.96529769834624,"22337",1
"R-MMU-5654716","R-MMU-5654716","Downstream signaling of activated FGFR4","1/362","26/8691",0.0384615384615385,0.923395665108372,-0.0815499086937053,0.669711349649443,0.999995394288411,0.96529769834624,"80857",1
"R-MMU-8943724","R-MMU-8943724","Regulation of PTEN gene transcription","1/362","26/8691",0.0384615384615385,0.923395665108372,-0.0815499086937053,0.669711349649443,0.999995394288411,0.96529769834624,"99377",1
"R-MMU-9668328","R-MMU-9668328","Sealing of the nuclear envelope (NE) by ESCRT-III","1/362","26/8691",0.0384615384615385,0.923395665108372,-0.0815499086937053,0.669711349649443,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-9748787","R-MMU-9748787","Azathioprine ADME","1/362","26/8691",0.0384615384615385,0.923395665108372,-0.0815499086937053,0.669711349649443,0.999995394288411,0.96529769834624,"100042295",1
"R-MMU-4641257","R-MMU-4641257","Degradation of AXIN","2/362","55/8691",0.0363636363636364,0.873028628829734,-0.196923968800029,0.674326694380579,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-9759194","R-MMU-9759194","Nuclear events mediated by NFE2L2","2/362","55/8691",0.0363636363636364,0.873028628829734,-0.196923968800029,0.674326694380579,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-112314","R-MMU-112314","Neurotransmitter receptors and postsynaptic signal transmission","5/362","136/8691",0.0367647058823529,0.882657621059474,-0.287529280992385,0.674775105913783,0.999995394288411,0.96529769834624,"14397/14400/432530/14680/236915",5
"R-MMU-1482788","R-MMU-1482788","Acyl chain remodelling of PC","1/362","27/8691",0.037037037037037,0.889195825659914,-0.120211640706223,0.683509906074936,0.999995394288411,0.96529769834624,"271844",1
"R-MMU-1482839","R-MMU-1482839","Acyl chain remodelling of PE","1/362","27/8691",0.037037037037037,0.889195825659914,-0.120211640706223,0.683509906074936,0.999995394288411,0.96529769834624,"271844",1
"R-MMU-1660661","R-MMU-1660661","Sphingolipid de novo biosynthesis","1/362","27/8691",0.037037037037037,0.889195825659914,-0.120211640706223,0.683509906074936,0.999995394288411,0.96529769834624,"26357",1
"R-MMU-211958","R-MMU-211958","Miscellaneous substrates","1/362","27/8691",0.037037037037037,0.889195825659914,-0.120211640706223,0.683509906074936,0.999995394288411,0.96529769834624,"631304",1
"R-MMU-3295583","R-MMU-3295583","TRP channels","1/362","27/8691",0.037037037037037,0.889195825659914,-0.120211640706223,0.683509906074936,0.999995394288411,0.96529769834624,"246788",1
"R-MMU-8863795","R-MMU-8863795","Downregulation of ERBB2 signaling","1/362","27/8691",0.037037037037037,0.889195825659914,-0.120211640706223,0.683509906074936,0.999995394288411,0.96529769834624,"23797",1
"R-MMU-8955332","R-MMU-8955332","Carboxyterminal post-translational modifications of tubulin","1/362","27/8691",0.037037037037037,0.889195825659914,-0.120211640706223,0.683509906074936,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-9648002","R-MMU-9648002","RAS processing","1/362","27/8691",0.037037037037037,0.889195825659914,-0.120211640706223,0.683509906074936,0.999995394288411,0.96529769834624,"18761",1
"R-MMU-1650814","R-MMU-1650814","Collagen biosynthesis and modifying enzymes","2/362","56/8691",0.0357142857142857,0.857438831886346,-0.223116572760455,0.68394348037016,0.999995394288411,0.96529769834624,"665033/94216",2
"R-MMU-5610780","R-MMU-5610780","Degradation of GLI1 by the proteasome","2/362","56/8691",0.0357142857142857,0.857438831886346,-0.223116572760455,0.68394348037016,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-69541","R-MMU-69541","Stabilization of p53","2/362","56/8691",0.0357142857142857,0.857438831886346,-0.223116572760455,0.68394348037016,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-917937","R-MMU-917937","Iron uptake and transport","2/362","56/8691",0.0357142857142857,0.857438831886346,-0.223116572760455,0.68394348037016,0.999995394288411,0.96529769834624,"73649/26357",2
"R-MMU-9007101","R-MMU-9007101","Rab regulation of trafficking","4/362","111/8691",0.036036036036036,0.865163506047484,-0.298052685535958,0.685354465288521,0.999995394288411,0.96529769834624,"23797/270192/207592/67790",4
"R-MMU-975155","R-MMU-975155","MyD88 dependent cascade initiated on endosome","3/362","84/8691",0.0357142857142857,0.857438831886346,-0.273704998807451,0.686157965349241,0.999995394288411,0.96529769834624,"54123/434341/12475",3
"R-MMU-166016","R-MMU-166016","Toll Like Receptor 4 (TLR4) Cascade","4/362","112/8691",0.0357142857142857,0.857438831886346,-0.316562644359083,0.692133864852525,0.999995394288411,0.96529769834624,"54123/434341/17079/12475",4
"R-MMU-4641258","R-MMU-4641258","Degradation of DVL","2/362","57/8691",0.0350877192982456,0.842396045362024,-0.248866396176531,0.69332689591487,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-5607761","R-MMU-5607761","Dectin-1 mediated noncanonical NF-kB signaling","2/362","57/8691",0.0350877192982456,0.842396045362024,-0.248866396176531,0.69332689591487,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-5610785","R-MMU-5610785","GLI3 is processed to GLI3R by the proteasome","2/362","57/8691",0.0350877192982456,0.842396045362024,-0.248866396176531,0.69332689591487,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-5676590","R-MMU-5676590","NIK-->noncanonical NF-kB signaling","2/362","57/8691",0.0350877192982456,0.842396045362024,-0.248866396176531,0.69332689591487,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-2022928","R-MMU-2022928","HS-GAG biosynthesis","1/362","28/8691",0.0357142857142857,0.857438831886346,-0.157512072598184,0.696733522649368,0.999995394288411,0.96529769834624,"15476",1
"R-MMU-2514859","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade","1/362","28/8691",0.0357142857142857,0.857438831886346,-0.157512072598184,0.696733522649368,0.999995394288411,0.96529769834624,"237178",1
"R-MMU-5218920","R-MMU-5218920","VEGFR2 mediated vascular permeability","1/362","28/8691",0.0357142857142857,0.857438831886346,-0.157512072598184,0.696733522649368,0.999995394288411,0.96529769834624,"23797",1
"R-MMU-5654732","R-MMU-5654732","Negative regulation of FGFR3 signaling","1/362","28/8691",0.0357142857142857,0.857438831886346,-0.157512072598184,0.696733522649368,0.999995394288411,0.96529769834624,"80857",1
"R-MMU-8873719","R-MMU-8873719","RAB geranylgeranylation","2/362","58/8691",0.0344827586206897,0.827871975614403,-0.274190531177683,0.702479638544436,0.999995394288411,0.96529769834624,"270192/67790",2
"R-MMU-4086400","R-MMU-4086400","PCP/CE pathway","3/362","87/8691",0.0344827586206897,0.827871975614403,-0.336378904637918,0.708895446351741,0.999995394288411,0.96529769834624,"22417/16912/16913",3
"R-MMU-8876198","R-MMU-8876198","RAB GEFs exchange GTP for GDP on RABs","3/362","87/8691",0.0344827586206897,0.827871975614403,-0.336378904637918,0.708895446351741,0.999995394288411,0.96529769834624,"23797/270192/67790",3
"R-MMU-2514856","R-MMU-2514856","The phototransduction cascade","1/362","29/8691",0.0344827586206897,0.827871975614403,-0.193557157595733,0.709406091597876,0.999995394288411,0.96529769834624,"237178",1
"R-MMU-6804758","R-MMU-6804758","Regulation of TP53 Activity through Acetylation","1/362","29/8691",0.0344827586206897,0.827871975614403,-0.193557157595733,0.709406091597876,0.999995394288411,0.96529769834624,"23797",1
"R-MMU-75067","R-MMU-75067","Processing of Capped Intronless Pre-mRNA","1/362","29/8691",0.0344827586206897,0.827871975614403,-0.193557157595733,0.709406091597876,0.999995394288411,0.96529769834624,"69878",1
"R-MMU-212165","R-MMU-212165","Epigenetic regulation of gene expression","6/362","169/8691",0.0355029585798817,0.852365229330805,-0.404044299254271,0.71227188708115,0.999995394288411,0.96529769834624,"320332/319152/319153/665433/100041230/326619",6
"R-MMU-69473","R-MMU-69473","G2/M DNA damage checkpoint","3/362","88/8691",0.0340909090909091,0.818464339527875,-0.356817434792127,0.716188554438692,0.999995394288411,0.96529769834624,"320332/100041230/326619",3
"R-MMU-422356","R-MMU-422356","Regulation of insulin secretion","2/362","60/8691",0.0333333333333333,0.800276243093923,-0.323625352209544,0.720104777013812,0.999995394288411,0.96529769834624,"14526/11551",2
"R-MMU-1834949","R-MMU-1834949","Cytosolic sensors of pathogen-associated DNA","1/362","30/8691",0.0333333333333333,0.800276243093923,-0.228441012965722,0.721550514922925,0.999995394288411,0.96529769834624,"54123",1
"R-MMU-201451","R-MMU-201451","Signaling by BMP","1/362","30/8691",0.0333333333333333,0.800276243093923,-0.228441012965722,0.721550514922925,0.999995394288411,0.96529769834624,"55994",1
"R-MMU-5626467","R-MMU-5626467","RHO GTPases activate IQGAPs","1/362","30/8691",0.0333333333333333,0.800276243093923,-0.228441012965722,0.721550514922925,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-6794361","R-MMU-6794361","Neurexins and neuroligins","1/362","30/8691",0.0333333333333333,0.800276243093923,-0.228441012965722,0.721550514922925,0.999995394288411,0.96529769834624,"243499",1
"R-MMU-9006934","R-MMU-9006934","Signaling by Receptor Tyrosine Kinases","15/362","407/8691",0.0368550368550369,0.884826313003109,-0.496133065134012,0.72615177733311,0.999995394288411,0.96529769834624,"23797/20459/54635/27371/71920/20750/14255/18791/80857/665033/81897/76884/14165/17228/17444",15
"R-MMU-5654738","R-MMU-5654738","Signaling by FGFR2","2/362","61/8691",0.0327868852459016,0.787156960420252,-0.347765675184702,0.728583392242241,0.999995394288411,0.96529769834624,"80857/14165",2
"R-MMU-70171","R-MMU-70171","Glycolysis","2/362","61/8691",0.0327868852459016,0.787156960420252,-0.347765675184702,0.728583392242241,0.999995394288411,0.96529769834624,"230163/14447",2
"R-MMU-112315","R-MMU-112315","Transmission across Chemical Synapses","7/362","199/8691",0.0351758793969849,0.84451261834032,-0.462577429219657,0.729116098466282,0.999995394288411,0.96529769834624,"242607/14397/14400/14412/432530/14680/236915",7
"R-MMU-182971","R-MMU-182971","EGFR downregulation","1/362","31/8691",0.032258064516129,0.774460880413474,-0.262247601073643,0.733188745334875,0.999995394288411,0.96529769834624,"71920",1
"R-MMU-190861","R-MMU-190861","Gap junction assembly","1/362","31/8691",0.032258064516129,0.774460880413474,-0.262247601073643,0.733188745334875,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-192105","R-MMU-192105","Synthesis of bile acids and bile salts","1/362","31/8691",0.032258064516129,0.774460880413474,-0.262247601073643,0.733188745334875,0.999995394288411,0.96529769834624,"13123",1
"R-MMU-5357956","R-MMU-5357956","TNFR1-induced NF-kappa-B signaling pathway","1/362","31/8691",0.032258064516129,0.774460880413474,-0.262247601073643,0.733188745334875,0.999995394288411,0.96529769834624,"22029",1
"R-MMU-5654733","R-MMU-5654733","Negative regulation of FGFR4 signaling","1/362","31/8691",0.032258064516129,0.774460880413474,-0.262247601073643,0.733188745334875,0.999995394288411,0.96529769834624,"80857",1
"R-MMU-9013407","R-MMU-9013407","RHOH GTPase cycle","1/362","31/8691",0.032258064516129,0.774460880413474,-0.262247601073643,0.733188745334875,0.999995394288411,0.96529769834624,"74734",1
"R-MMU-4608870","R-MMU-4608870","Asymmetric localization of PCP proteins","2/362","62/8691",0.032258064516129,0.774460880413474,-0.371539706333567,0.736843737982461,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-5693607","R-MMU-5693607","Processing of DNA double-strand break ends","3/362","91/8691",0.032967032967033,0.791481998664319,-0.416852841763398,0.737220680978946,0.999995394288411,0.96529769834624,"320332/100041230/326619",3
"R-MMU-9709957","R-MMU-9709957","Sensory Perception","6/362","175/8691",0.0342857142857143,0.823141278610892,-0.492714588616068,0.743099075960624,0.999995394288411,0.96529769834624,"79235/170639/11808/20897/14680/237178",6
"R-MMU-4420097","R-MMU-4420097","VEGFA-VEGFR2 Pathway","3/362","92/8691",0.0326086956521739,0.782878933461446,-0.436455173052067,0.743952274677131,0.999995394288411,0.96529769834624,"23797/27371/76884",3
"R-MMU-168928","R-MMU-168928","DDX58/IFIH1-mediated induction of interferon-alpha/beta","1/362","32/8691",0.03125,0.750258977900553,-0.295052124833976,0.744341825495241,0.999995394288411,0.96529769834624,"54123",1
"R-MMU-381676","R-MMU-381676","Glucagon-like Peptide-1 (GLP1) regulates insulin secretion","1/362","32/8691",0.03125,0.750258977900553,-0.295052124833976,0.744341825495241,0.999995394288411,0.96529769834624,"14526",1
"R-MMU-456926","R-MMU-456926","Thrombin signalling through proteinase activated receptors (PARs)","1/362","32/8691",0.03125,0.750258977900553,-0.295052124833976,0.744341825495241,0.999995394288411,0.96529769834624,"14061",1
"R-MMU-75105","R-MMU-75105","Fatty acyl-CoA biosynthesis","1/362","32/8691",0.03125,0.750258977900553,-0.295052124833976,0.744341825495241,0.999995394288411,0.96529769834624,"66775",1
"R-MMU-9840310","R-MMU-9840310","Glycosphingolipid catabolism","1/362","32/8691",0.03125,0.750258977900553,-0.295052124833976,0.744341825495241,0.999995394288411,0.96529769834624,"244757",1
"R-MMU-8878166","R-MMU-8878166","Transcriptional regulation by RUNX2","2/362","63/8691",0.0317460317460317,0.762167850565641,-0.394960359789226,0.744889229896697,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-1169091","R-MMU-1169091","Activation of NF-kappaB in B cells","2/362","64/8691",0.03125,0.750258977900553,-0.418039880784604,0.752723378299972,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-174084","R-MMU-174084","Autodegradation of Cdh1 by Cdh1:APC/C","2/362","64/8691",0.03125,0.750258977900553,-0.418039880784604,0.752723378299972,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-446219","R-MMU-446219","Synthesis of substrates in N-glycan biosythesis","2/362","64/8691",0.03125,0.750258977900553,-0.418039880784604,0.752723378299972,0.999995394288411,0.96529769834624,"74091/20443",2
"R-MMU-69563","R-MMU-69563","p53-Dependent G1 DNA Damage Response","2/362","64/8691",0.03125,0.750258977900553,-0.418039880784604,0.752723378299972,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-69580","R-MMU-69580","p53-Dependent G1/S DNA damage checkpoint","2/362","64/8691",0.03125,0.750258977900553,-0.418039880784604,0.752723378299972,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-112043","R-MMU-112043","PLC beta mediated events","1/362","33/8691",0.0303030303030303,0.727523857358112,-0.32692219347443,0.755029925641993,0.999995394288411,0.96529769834624,"432530",1
"R-MMU-420092","R-MMU-420092","Glucagon-type ligand receptors","1/362","33/8691",0.0303030303030303,0.727523857358112,-0.32692219347443,0.755029925641993,0.999995394288411,0.96529769834624,"14526",1
"R-MMU-9861718","R-MMU-9861718","Regulation of pyruvate metabolism","1/362","33/8691",0.0303030303030303,0.727523857358112,-0.32692219347443,0.755029925641993,0.999995394288411,0.96529769834624,"27273",1
"R-MMU-201681","R-MMU-201681","TCF dependent signaling in response to WNT","5/362","152/8691",0.0328947368421053,0.789746292526897,-0.545167166897066,0.765158428664469,0.999995394288411,0.96529769834624,"20671/20679/407821/16912/16913",5
"R-MMU-114604","R-MMU-114604","GPVI-mediated activation cascade","1/362","34/8691",0.0294117647058824,0.706126096847579,-0.357918802231891,0.76527237966343,0.999995394288411,0.96529769834624,"16797",1
"R-MMU-1296065","R-MMU-1296065","Inwardly rectifying K+ channels","1/362","34/8691",0.0294117647058824,0.706126096847579,-0.357918802231891,0.76527237966343,0.999995394288411,0.96529769834624,"20928",1
"R-MMU-3000171","R-MMU-3000171","Non-integrin membrane-ECM interactions","1/362","34/8691",0.0294117647058824,0.706126096847579,-0.357918802231891,0.76527237966343,0.999995394288411,0.96529769834624,"94216",1
"R-MMU-375165","R-MMU-375165","NCAM signaling for neurite out-growth","1/362","34/8691",0.0294117647058824,0.706126096847579,-0.357918802231891,0.76527237966343,0.999995394288411,0.96529769834624,"665033",1
"R-MMU-8964043","R-MMU-8964043","Plasma lipoprotein clearance","1/362","34/8691",0.0294117647058824,0.706126096847579,-0.357918802231891,0.76527237966343,0.999995394288411,0.96529769834624,"11425",1
"R-MMU-1234176","R-MMU-1234176","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","2/362","66/8691",0.0303030303030303,0.727523857358112,-0.463221427762674,0.767772077553008,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-204998","R-MMU-204998","Cell death signalling via NRAGE, NRIF and NADE","2/362","66/8691",0.0303030303030303,0.727523857358112,-0.463221427762674,0.767772077553008,0.999995394288411,0.96529769834624,"18053/236915",2
"R-MMU-381753","R-MMU-381753","Olfactory Signaling Pathway","2/362","66/8691",0.0303030303030303,0.727523857358112,-0.463221427762674,0.767772077553008,0.999995394288411,0.96529769834624,"170639/14680",2
"R-MMU-69615","R-MMU-69615","G1/S DNA Damage Checkpoints","2/362","66/8691",0.0303030303030303,0.727523857358112,-0.463221427762674,0.767772077553008,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-8939236","R-MMU-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs","2/362","66/8691",0.0303030303030303,0.727523857358112,-0.463221427762674,0.767772077553008,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-166166","R-MMU-166166","MyD88-independent TLR4 cascade","3/362","96/8691",0.03125,0.750258977900553,-0.512944412311907,0.76951449554736,0.999995394288411,0.96529769834624,"54123/434341/12475",3
"R-MMU-937061","R-MMU-937061","TRIF (TICAM1)-mediated TLR4 signaling","3/362","96/8691",0.03125,0.750258977900553,-0.512944412311907,0.76951449554736,0.999995394288411,0.96529769834624,"54123/434341/12475",3
"R-MMU-111885","R-MMU-111885","Opioid Signalling","2/362","67/8691",0.0298507462686567,0.716665292322916,-0.485344986101845,0.77499400333814,0.999995394288411,0.96529769834624,"432530/14680",2
"R-MMU-437239","R-MMU-437239","Recycling pathway of L1","1/362","35/8691",0.0285714285714286,0.685951065509077,-0.388097160280954,0.775087719684435,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-445989","R-MMU-445989","TAK1-dependent IKK and NF-kappa-B activation","1/362","35/8691",0.0285714285714286,0.685951065509077,-0.388097160280954,0.775087719684435,0.999995394288411,0.96529769834624,"434341",1
"R-MMU-6804757","R-MMU-6804757","Regulation of TP53 Degradation","1/362","35/8691",0.0285714285714286,0.685951065509077,-0.388097160280954,0.775087719684435,0.999995394288411,0.96529769834624,"23797",1
"R-MMU-6806003","R-MMU-6806003","Regulation of TP53 Expression and Degradation","1/362","35/8691",0.0285714285714286,0.685951065509077,-0.388097160280954,0.775087719684435,0.999995394288411,0.96529769834624,"23797",1
"R-MMU-5689603","R-MMU-5689603","UCH proteinases","3/362","97/8691",0.0309278350515464,0.742524349262402,-0.53160872400524,0.775570736331873,0.999995394288411,0.96529769834624,"665433/16912/16913",3
"R-MMU-8856825","R-MMU-8856825","Cargo recognition for clathrin-mediated endocytosis","3/362","97/8691",0.0309278350515464,0.742524349262402,-0.53160872400524,0.775570736331873,0.999995394288411,0.96529769834624,"71920/12502/12500",3
"R-MMU-3108232","R-MMU-3108232","SUMO E3 ligases SUMOylate target proteins","5/362","155/8691",0.032258064516129,0.774460880413474,-0.590647362674242,0.779795246211306,0.999995394288411,0.96529769834624,"20684/320332/100041230/326619/22337",5
"R-MMU-5576891","R-MMU-5576891","Cardiac conduction","3/362","98/8691",0.0306122448979592,0.734947570188296,-0.550098124511548,0.781496161484629,0.999995394288411,0.96529769834624,"12372/20928/104158",3
"R-MMU-174154","R-MMU-174154","APC/C:Cdc20 mediated degradation of Securin","2/362","68/8691",0.0294117647058824,0.706126096847579,-0.507170549554709,0.782019312630247,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-111465","R-MMU-111465","Apoptotic cleavage of cellular proteins","1/362","36/8691",0.0277777777777778,0.666896869244936,-0.417507394076803,0.784493709226282,0.999995394288411,0.96529769834624,"18761",1
"R-MMU-1222556","R-MMU-1222556","ROS and RNS production in phagocytes","1/362","36/8691",0.0277777777777778,0.666896869244936,-0.417507394076803,0.784493709226282,0.999995394288411,0.96529769834624,"18126",1
"R-MMU-453279","R-MMU-453279","Mitotic G1 phase and G1/S transition","4/362","128/8691",0.03125,0.750258977900553,-0.59340286672096,0.786592692579417,0.999995394288411,0.96529769834624,"23797/20459/16912/16913",4
"R-MMU-73886","R-MMU-73886","Chromosome Maintenance","4/362","128/8691",0.03125,0.750258977900553,-0.59340286672096,0.786592692579417,0.999995394288411,0.96529769834624,"320332/665433/100041230/326619",4
"R-MMU-194138","R-MMU-194138","Signaling by VEGF","3/362","100/8691",0.03,0.72024861878453,-0.58656767026016,0.792960816425585,0.999995394288411,0.96529769834624,"23797/27371/76884",3
"R-MMU-445717","R-MMU-445717","Aquaporin-mediated transport","1/362","37/8691",0.027027027027027,0.648872629535613,-0.446195147808147,0.793507374998678,0.999995394288411,0.96529769834624,"11833",1
"R-MMU-6814122","R-MMU-6814122","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding","1/362","37/8691",0.027027027027027,0.648872629535613,-0.446195147808147,0.793507374998678,0.999995394288411,0.96529769834624,"50779",1
"R-MMU-9646399","R-MMU-9646399","Aggrephagy","1/362","37/8691",0.027027027027027,0.648872629535613,-0.446195147808147,0.793507374998678,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-1234174","R-MMU-1234174","Cellular response to hypoxia","2/362","70/8691",0.0285714285714286,0.685951065509077,-0.549965269070734,0.795495291235835,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-204005","R-MMU-204005","COPII-mediated vesicle transport","2/362","70/8691",0.0285714285714286,0.685951065509077,-0.549965269070734,0.795495291235835,0.999995394288411,0.96529769834624,"14067/20701",2
"R-MMU-68949","R-MMU-68949","Orc1 removal from chromatin","2/362","70/8691",0.0285714285714286,0.685951065509077,-0.549965269070734,0.795495291235835,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-418555","R-MMU-418555","G alpha (s) signalling events","4/362","130/8691",0.0307692307692308,0.738716532086698,-0.625733060888189,0.79659991458592,0.999995394288411,0.96529769834624,"14526/71223/23984/15566",4
"R-MMU-163685","R-MMU-163685","Integration of energy metabolism","2/362","71/8691",0.028169014084507,0.676289782896273,-0.570952121396854,0.801953620787395,0.999995394288411,0.96529769834624,"14526/11551",2
